VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z, TEXCOORD3.x, TEXCOORD3.y
21018, 4713, -21.58721,  39.83389,  105.9671,  0.92084,  0.56644, -0.99697,  0.05721,  0.05262,  0.9349,  0.05134
21019, 4716, -21.56951,  40.07341,  105.98669,  0.92359,  0.56644, -0.99627,  0.06843,  0.05259,  0.93571,  0.05134
21020, 4715, -21.58514,  40.05078,  105.71844,  0.92359,  0.56986, -0.99695,  0.0696,  0.03538,  0.93571,  0.05236
21021, 4715, -21.58514,  40.05078,  105.71844,  0.92359,  0.56986, -0.99695,  0.0696,  0.03538,  0.93571,  0.05236
21022, 4714, -21.60253,  39.81112,  105.70026,  0.92084,  0.56986, -0.99763,  0.06043,  0.03306,  0.9349,  0.05236
21023, 4713, -21.58721,  39.83389,  105.9671,  0.92084,  0.56644, -0.99697,  0.05721,  0.05262,  0.9349,  0.05134
21024, 4717, -21.6444,  38.62127,  105.86792,  0.90794,  0.56644, -0.99731,  0.05569,  0.04771,  0.93109,  0.05134
21025, 4713, -21.58721,  39.83389,  105.9671,  0.92084,  0.56644, -0.99697,  0.05721,  0.05262,  0.9349,  0.05134
21026, 4714, -21.60253,  39.81112,  105.70026,  0.92084,  0.56986, -0.99763,  0.06043,  0.03306,  0.9349,  0.05236
21027, 4714, -21.60253,  39.81112,  105.70026,  0.92084,  0.56986, -0.99763,  0.06043,  0.03306,  0.9349,  0.05236
21028, 4718, -21.6571,  38.61354,  105.60931,  0.90794,  0.56986, -0.99746,  0.06284,  0.03368,  0.93109,  0.05236
21029, 4717, -21.6444,  38.62127,  105.86792,  0.90794,  0.56644, -0.99731,  0.05569,  0.04771,  0.93109,  0.05134
21030, 4719, -21.66106,  38.40129,  105.84967,  0.90554,  0.56644, -0.9963,  0.07236,  0.04634,  0.93037,  0.05134
21031, 4717, -21.6444,  38.62127,  105.86792,  0.90794,  0.56644, -0.99731,  0.05569,  0.04771,  0.93109,  0.05134
21032, 4718, -21.6571,  38.61354,  105.60931,  0.90794,  0.56986, -0.99746,  0.06284,  0.03368,  0.93109,  0.05236
21033, 4718, -21.6571,  38.61354,  105.60931,  0.90794,  0.56986, -0.99746,  0.06284,  0.03368,  0.93109,  0.05236
21034, 4720, -21.67339,  38.39534,  105.59296,  0.90554,  0.56986, -0.99685,  0.07276,  0.03164,  0.93037,  0.05236
21035, 4719, -21.66106,  38.40129,  105.84967,  0.90554,  0.56644, -0.9963,  0.07236,  0.04634,  0.93037,  0.05134
21036, 4720, -21.67339,  38.39534,  105.59296,  0.90554,  0.56986, -0.99685,  0.07276,  0.03164,  0.93037,  0.05236
21037, 4718, -21.6571,  38.61354,  105.60931,  0.90794,  0.56986, -0.99746,  0.06284,  0.03368,  0.93109,  0.05236
21038, 4727, -21.67437,  38.54193,  103.21558,  0.90794,  0.59858, -0.99758,  0.06145,  0.03253,  0.93109,  0.06085
21039, 4721, -21.85064,  35.95991,  105.6499,  0.87687,  0.56644, -0.99811,  0.05926,  0.01628,  0.9219,  0.05134
21040, 4719, -21.66106,  38.40129,  105.84967,  0.90554,  0.56644, -0.9963,  0.07236,  0.04634,  0.93037,  0.05134
21041, 4720, -21.67339,  38.39534,  105.59296,  0.90554,  0.56986, -0.99685,  0.07276,  0.03164,  0.93037,  0.05236
21042, 4720, -21.67339,  38.39534,  105.59296,  0.90554,  0.56986, -0.99685,  0.07276,  0.03164,  0.93037,  0.05236
21043, 4722, -21.83672,  36.25158,  105.43231,  0.88072,  0.56986, -0.9978,  0.06358,  0.01873,  0.92304,  0.05236
21044, 4721, -21.85064,  35.95991,  105.6499,  0.87687,  0.56644, -0.99811,  0.05926,  0.01628,  0.9219,  0.05134
21045, 4727, -21.67437,  38.54193,  103.21558,  0.90794,  0.59858, -0.99758,  0.06145,  0.03253,  0.93109,  0.06085
21046, 4726, -21.68688,  38.34035,  103.21753,  0.90554,  0.59858, -0.9975,  0.063,  0.03201,  0.93037,  0.06085
21047, 4720, -21.67339,  38.39534,  105.59296,  0.90554,  0.56986, -0.99685,  0.07276,  0.03164,  0.93037,  0.05236
21048, 4732, -21.70196,  38.333,  102.89923,  0.90554,  0.6023, -0.99696,  0.06298,  0.04581,  0.93037,  0.06195
21049, 4726, -21.68688,  38.34035,  103.21753,  0.90554,  0.59858, -0.9975,  0.063,  0.03201,  0.93037,  0.06085
21050, 4727, -21.67437,  38.54193,  103.21558,  0.90794,  0.59858, -0.99758,  0.06145,  0.03253,  0.93109,  0.06085
21051, 4727, -21.67437,  38.54193,  103.21558,  0.90794,  0.59858, -0.99758,  0.06145,  0.03253,  0.93109,  0.06085
21052, 4730, -21.68987,  38.53242,  102.89758,  0.90794,  0.6023, -0.99709,  0.06023,  0.04681,  0.93109,  0.06195
21053, 4732, -21.70196,  38.333,  102.89923,  0.90554,  0.6023, -0.99696,  0.06298,  0.04581,  0.93037,  0.06195
21054, 4731, -21.62823,  39.57085,  102.8877,  0.92084,  0.6023, -0.99695,  0.05946,  0.05048,  0.9349,  0.06195
21055, 4730, -21.68987,  38.53242,  102.89758,  0.90794,  0.6023, -0.99709,  0.06023,  0.04681,  0.93109,  0.06195
21056, 4727, -21.67437,  38.54193,  103.21558,  0.90794,  0.59858, -0.99758,  0.06145,  0.03253,  0.93109,  0.06085
21057, 4727, -21.67437,  38.54193,  103.21558,  0.90794,  0.59858, -0.99758,  0.06145,  0.03253,  0.93109,  0.06085
21058, 4724, -21.6104,  39.59818,  103.2077,  0.92084,  0.59858, -0.99766,  0.05961,  0.03352,  0.9349,  0.06085
21059, 4731, -21.62823,  39.57085,  102.8877,  0.92084,  0.6023, -0.99695,  0.05946,  0.05048,  0.9349,  0.06195
21060, 4733, -21.82684,  36.16179,  103.24652,  0.88072,  0.59857, -0.9962,  0.08564,  0.01617,  0.92304,  0.06085
21061, 4726, -21.68688,  38.34035,  103.21753,  0.90554,  0.59858, -0.9975,  0.063,  0.03201,  0.93037,  0.06085
21062, 4732, -21.70196,  38.333,  102.89923,  0.90554,  0.6023, -0.99696,  0.06298,  0.04581,  0.93037,  0.06195
21063, 4732, -21.70196,  38.333,  102.89923,  0.90554,  0.6023, -0.99696,  0.06298,  0.04581,  0.93037,  0.06195
21064, 4734, -21.86297,  35.8019,  102.92261,  0.87687,  0.6023, -0.99652,  0.08185,  0.01586,  0.9219,  0.06195
21065, 4733, -21.82684,  36.16179,  103.24652,  0.88072,  0.59857, -0.9962,  0.08564,  0.01617,  0.92304,  0.06085
21066, 4722, -21.83672,  36.25158,  105.43231,  0.88072,  0.56986, -0.9978,  0.06358,  0.01873,  0.92304,  0.05236
21067, 4733, -21.82684,  36.16179,  103.24652,  0.88072,  0.59857, -0.9962,  0.08564,  0.01617,  0.92304,  0.06085
21068, 4734, -21.86297,  35.8019,  102.92261,  0.87687,  0.6023, -0.99652,  0.08185,  0.01586,  0.9219,  0.06195
21069, 4734, -21.86297,  35.8019,  102.92261,  0.87687,  0.6023, -0.99652,  0.08185,  0.01586,  0.9219,  0.06195
21070, 4721, -21.85064,  35.95991,  105.6499,  0.87687,  0.56644, -0.99811,  0.05926,  0.01628,  0.9219,  0.05134
21071, 4722, -21.83672,  36.25158,  105.43231,  0.88072,  0.56986, -0.9978,  0.06358,  0.01873,  0.92304,  0.05236
21072, 4709, -21.51781,  40.78057,  106.04456,  0.93404,  0.56644, -0.99617,  0.06774,  0.05521,  0.9388,  0.05134
21073, 4712, -21.5014,  41.00734,  106.06305,  0.9374,  0.56644, -0.99623,  0.0662,  0.05606,  0.93979,  0.05134
21074, 4711, -21.51794,  40.98969,  105.78857,  0.9374,  0.56986, -0.99693,  0.06765,  0.03938,  0.93979,  0.05236
21075, 4712, -21.5014,  41.00734,  106.06305,  0.9374,  0.56644, -0.99623,  0.0662,  0.05606,  0.93979,  0.05134
21076, 4735, -21.34576,  43.20705,  106.24323,  0.97034,  0.56647, -0.99567,  0.08467,  0.03843,  0.94953,  0.05135
21077, 4736, -21.38384,  42.91998,  105.93311,  0.96618,  0.56986, -0.99506,  0.09228,  0.0366,  0.9483,  0.05236
21078, 4736, -21.38384,  42.91998,  105.93311,  0.96618,  0.56986, -0.99506,  0.09228,  0.0366,  0.9483,  0.05236
21079, 4711, -21.51794,  40.98969,  105.78857,  0.9374,  0.56986, -0.99693,  0.06765,  0.03938,  0.93979,  0.05236
21080, 4712, -21.5014,  41.00734,  106.06305,  0.9374,  0.56644, -0.99623,  0.0662,  0.05606,  0.93979,  0.05134
21081, 4735, -21.34576,  43.20705,  106.24323,  0.97034,  0.56647, -0.99567,  0.08467,  0.03843,  0.94953,  0.05135
21082, 4705, -21.43725,  43.07391,  102.85583,  0.97034,  0.6023, -0.99835,  0.03389,  0.04628,  0.94953,  0.06195
21083, 4706, -21.43206,  42.80009,  103.16382,  0.96618,  0.59858, -0.99835,  0.03477,  0.04564,  0.9483,  0.06085
21084, 4706, -21.43206,  42.80009,  103.16382,  0.96618,  0.59858, -0.99835,  0.03477,  0.04564,  0.9483,  0.06085
21085, 4736, -21.38384,  42.91998,  105.93311,  0.96618,  0.56986, -0.99506,  0.09228,  0.0366,  0.9483,  0.05236
21086, 4735, -21.34576,  43.20705,  106.24323,  0.97034,  0.56647, -0.99567,  0.08467,  0.03843,  0.94953,  0.05135
21087, 3725,  17.32954,  16.50932, -48.35483,  0.76786,  0.35979,  0.50094, -0.86548, -0.00267,  0.57996,  0.46827
21088, 3728,  17.33216,  16.37918, -40.99478,  0.76864,  0.4063,  0.33356, -0.94258, -0.01679,  0.5545,  0.46784
21089, 3727,  16.86042,  16.2157, -41.18918,  0.77139,  0.40473,  0.33938, -0.94051, -0.01632,  0.55536,  0.46633
21090, 3727,  16.86042,  16.2157, -41.18918,  0.77139,  0.40473,  0.33938, -0.94051, -0.01632,  0.55536,  0.46633
21091, 3726,  16.94801,  16.28294, -48.23837,  0.77085,  0.36086,  0.50986, -0.86025, -0.00187,  0.57937,  0.46663
21092, 3725,  17.32954,  16.50932, -48.35483,  0.76786,  0.35979,  0.50094, -0.86548, -0.00267,  0.57996,  0.46827
21093, 2904, -17.3297,  16.50931, -48.35452,  0.76786,  0.35979, -0.50094, -0.86548, -0.00267,  0.57981,  0.42915
21094, 2907, -16.94817,  16.28293, -48.23807,  0.77085,  0.36086, -0.50986, -0.86025, -0.00187,  0.57922,  0.42751
21095, 2906, -16.86059,  16.21569, -41.18887,  0.77139,  0.40473, -0.33938, -0.94051, -0.01632,  0.55518,  0.42721
21096, 2906, -16.86059,  16.21569, -41.18887,  0.77139,  0.40473, -0.33938, -0.94051, -0.01632,  0.55518,  0.42721
21097, 2905, -17.33233,  16.37917, -40.99448,  0.76864,  0.4063, -0.33356, -0.94258, -0.01679,  0.55432,  0.42872
21098, 2904, -17.3297,  16.50931, -48.35452,  0.76786,  0.35979, -0.50094, -0.86548, -0.00267,  0.57981,  0.42915
21099, 808,  18.67103,  18.06819, -97.90213,  0.43322,  0.80392,  0.62635, -0.517, -0.58343,  0.46892,  0.02129
21100, 809,  19.79438,  19.42901, -97.90201,  0.45328,  0.80392,  0.71499, -0.59025, -0.37469,  0.46892,  0.01516
21101, 812,  19.79438,  19.42901, -97.38016,  0.45328,  0.79642,  0.71502, -0.59025,  0.37463,  0.46663,  0.01516
21102, 811,  18.67103,  18.06819, -97.38016,  0.43322,  0.79642,  0.62647, -0.5172,  0.58312,  0.46663,  0.02129
21103, 812,  19.79438,  19.42901, -97.38016,  0.45328,  0.79642,  0.71502, -0.59025,  0.37463,  0.46663,  0.01516
21104, 814,  19.1999,  19.42901, -97.11917,  0.45328,  0.78951,  0.3815, -0.31494,  0.86906,  0.46452,  0.01516
21105, 812,  19.79438,  19.42901, -97.38016,  0.45328,  0.79642,  0.71502, -0.59025,  0.37463,  0.46663,  0.01516
21106, 811,  18.67103,  18.06819, -97.38016,  0.43322,  0.79642,  0.62647, -0.5172,  0.58312,  0.46663,  0.02129
21107, 808,  18.67103,  18.06819, -97.90213,  0.43322,  0.80392,  0.62635, -0.517, -0.58343,  0.46892,  0.02129
21108, 809,  19.79438,  19.42901, -97.90201,  0.45328,  0.80392,  0.71499, -0.59025, -0.37469,  0.46892,  0.01516
21109, 808,  18.67103,  18.06819, -97.90213,  0.43322,  0.80392,  0.62635, -0.517, -0.58343,  0.46892,  0.02129
21110, 807,  18.07618,  18.06819, -98.16287,  0.43322,  0.81073,  0.38116, -0.31462, -0.86933,  0.471,  0.02129
21111, 807,  18.07618,  18.06819, -98.16287,  0.43322,  0.81073,  0.38116, -0.31462, -0.86933,  0.471,  0.02129
21112, 810,  19.1999,  19.42901, -98.16287,  0.45328,  0.81073,  0.38138, -0.31493, -0.86912,  0.471,  0.01516
21113, 809,  19.79438,  19.42901, -97.90201,  0.45328,  0.80392,  0.71499, -0.59025, -0.37469,  0.46892,  0.01516
21114, 814,  19.1999,  19.42901, -97.11917,  0.45328,  0.78951,  0.3815, -0.31494,  0.86906,  0.46452,  0.01516
21115, 813,  18.07624,  18.06819, -97.11917,  0.43322,  0.78951,  0.38137, -0.3149,  0.86913,  0.46452,  0.02129
21116, 811,  18.67103,  18.06819, -97.38016,  0.43322,  0.79642,  0.62647, -0.5172,  0.58312,  0.46663,  0.02129
21117, 871,  18.62519,  17.04554,  98.39363,  0.43322,  0.80392,  0.84961, -0.52742,  4.29249E-06,  0.14392,  0.30614
21118, 874,  18.62519,  17.04553,  97.69057,  0.43322,  0.79642,  0.84961, -0.52742,  4.29249E-06,  0.1408,  0.30614
21119, 873,  19.92677,  19.14223,  97.69057,  0.45328,  0.79642,  0.84961, -0.52742,  4.29249E-06,  0.1408,  0.29781
21120, 873,  19.92677,  19.14223,  97.69057,  0.45328,  0.79642,  0.84961, -0.52742,  4.29249E-06,  0.1408,  0.29781
21121, 872,  19.92677,  19.14223,  98.39363,  0.45328,  0.80392,  0.84961, -0.52742,  4.29249E-06,  0.14392,  0.29781
21122, 871,  18.62519,  17.04554,  98.39363,  0.43322,  0.80392,  0.84961, -0.52742,  4.29249E-06,  0.14392,  0.30614
21123, 999, -18.62524,  17.04559,  98.39386,  0.43322,  0.80392, -0.84961, -0.52742,  4.29249E-06,  0.95771,  0.16596
21124, 1002, -19.92681,  19.14228,  98.39386,  0.45328,  0.80392, -0.84961, -0.52742,  4.29249E-06,  0.95771,  0.15762
21125, 1001, -19.92681,  19.14227,  97.6908,  0.45328,  0.79642, -0.84961, -0.52742,  4.29249E-06,  0.95459,  0.15762
21126, 1001, -19.92681,  19.14227,  97.6908,  0.45328,  0.79642, -0.84961, -0.52742,  4.29249E-06,  0.95459,  0.15762
21127, 1000, -18.62524,  17.04558,  97.6908,  0.43322,  0.79642, -0.84961, -0.52742,  4.29249E-06,  0.95459,  0.16596
21128, 999, -18.62524,  17.04559,  98.39386,  0.43322,  0.80392, -0.84961, -0.52742,  4.29249E-06,  0.95771,  0.16596
21129, 923, -18.67162,  18.15484, -85.92166,  0.43322,  0.80392, -0.674, -0.73873,  0.00001,  0.99051,  0.33269
21130, 926, -18.67162,  18.15484, -85.43765,  0.43322,  0.79642, -0.674, -0.73873,  0.00,  0.9881,  0.33269
21131, 925, -20.27825,  19.62068, -85.48428,  0.45328,  0.79642, -0.67399, -0.73874,  0.00007,  0.9881,  0.32624
21132, 925, -20.27825,  19.62068, -85.48428,  0.45328,  0.79642, -0.67399, -0.73874,  0.00007,  0.9881,  0.32624
21133, 924, -20.27831,  19.62068, -85.96829,  0.45328,  0.80392, -0.67399, -0.73874,  0.00008,  0.99051,  0.32624
21134, 923, -18.67162,  18.15484, -85.92166,  0.43322,  0.80392, -0.674, -0.73873,  0.00001,  0.99051,  0.33269
21135, 935, -18.67162,  18.06823, -97.90176,  0.43322,  0.80392, -0.77118, -0.63661,  3.37580E-06,  0.203,  0.04685
21136, 938, -18.67162,  18.06824, -97.37991,  0.43322,  0.79642, -0.77118, -0.63661,  4.65359E-06,  0.20071,  0.04685
21137, 937, -19.79498,  19.42905, -97.37991,  0.45328,  0.79642, -0.77119, -0.63661, -1.04901E-06,  0.20071,  0.04072
21138, 937, -19.79498,  19.42905, -97.37991,  0.45328,  0.79642, -0.77119, -0.63661, -1.04901E-06,  0.20071,  0.04072
21139, 936, -19.79498,  19.42905, -97.90176,  0.45328,  0.80392, -0.77119, -0.63661, -2.32679E-06,  0.203,  0.04072
21140, 935, -18.67162,  18.06823, -97.90176,  0.43322,  0.80392, -0.77118, -0.63661,  3.37580E-06,  0.203,  0.04685
21141, 7159, -17.96026,  13.62425,  69.02179,  0.99768,  0.56801,  1.78434E-06,  0.77059,  0.63733,  0.68963,  0.08377
21142, 7162, -18.77569,  13.62425,  69.02179,  0.99118,  0.56801,  1.63883E-06,  0.77059,  0.63733,  0.68963,  0.0865
21143, 7161, -18.47604,  9.65448,  73.82166,  0.99118,  0.524,  3.29580E-06,  0.77059,  0.63733,  0.67116,  0.0865
21144, 7161, -18.47604,  9.65448,  73.82166,  0.99118,  0.524,  3.29580E-06,  0.77059,  0.63733,  0.67116,  0.0865
21145, 7160, -17.66061,  9.65448,  73.82166,  0.99768,  0.524,  3.44131E-06,  0.77059,  0.63733,  0.67116,  0.08377
21146, 7159, -17.96026,  13.62425,  69.02179,  0.99768,  0.56801,  1.78434E-06,  0.77059,  0.63733,  0.68963,  0.08377
21147, 5557,  17.97147,  13.62425,  69.0218,  0.99768,  0.56801, -2.11163E-06,  0.77059,  0.63733,  0.68963,  0.06971
21148, 5560,  17.67182,  9.65448,  73.82167,  0.99768,  0.524, -3.76859E-06,  0.77059,  0.63733,  0.67117,  0.06971
21149, 5559,  18.48725,  9.65448,  73.82167,  0.99118,  0.524, -3.62308E-06,  0.77059,  0.63733,  0.67117,  0.07244
21150, 5559,  18.48725,  9.65448,  73.82167,  0.99118,  0.524, -3.62308E-06,  0.77059,  0.63733,  0.67117,  0.07244
21151, 5558,  18.7869,  13.62425,  69.0218,  0.99118,  0.56801, -1.96612E-06,  0.77059,  0.63733,  0.68963,  0.07244
21152, 5557,  17.97147,  13.62425,  69.0218,  0.99768,  0.56801, -2.11163E-06,  0.77059,  0.63733,  0.68963,  0.06971
21153, 5751,  16.35389,  14.29688,  76.77797,  0.18301,  0.80335,  0.46504, -0.88063, -0.09068,  0.38167,  0.14155
21154, 5752,  16.02229,  14.10979,  76.88686,  0.18452,  0.80848,  0.46946, -0.87923, -0.08103,  0.38167,  0.14418
21155, 5722,  15.0702,  14.07699,  74.71303,  0.17091,  0.80848,  0.34032, -0.91086, -0.23349,  0.37346,  0.14418
21156, 5722,  15.0702,  14.07699,  74.71303,  0.17091,  0.80848,  0.34032, -0.91086, -0.23349,  0.37346,  0.14418
21157, 5719,  15.2793,  14.22457,  74.44008,  0.16755,  0.80335,  0.31348, -0.91513, -0.25352,  0.37346,  0.14155
21158, 5751,  16.35389,  14.29688,  76.77797,  0.18301,  0.80335,  0.46504, -0.88063, -0.09068,  0.38167,  0.14155
21159, 5750,  16.02229,  14.14258,  80.61861,  0.20872,  0.80848,  0.469, -0.87489,  0.12089,  0.38992,  0.14418
21160, 5752,  16.02229,  14.10979,  76.88686,  0.18452,  0.80848,  0.46946, -0.87923, -0.08103,  0.38167,  0.14418
21161, 5751,  16.35389,  14.29688,  76.77797,  0.18301,  0.80335,  0.46504, -0.88063, -0.09068,  0.38167,  0.14155
21162, 5751,  16.35389,  14.29688,  76.77797,  0.18301,  0.80335,  0.46504, -0.88063, -0.09068,  0.38167,  0.14155
21163, 5749,  16.35474,  14.32802,  80.67159,  0.21029,  0.80335,  0.4668, -0.87739,  0.11082,  0.38992,  0.14155
21164, 5750,  16.02229,  14.14258,  80.61861,  0.20872,  0.80848,  0.469, -0.87489,  0.12089,  0.38992,  0.14418
21165, 5729,  14.92274,  14.17537,  82.90822,  0.22418,  0.80848,  0.31423, -0.92184,  0.22687,  0.3985,  0.14418
21166, 5750,  16.02229,  14.14258,  80.61861,  0.20872,  0.80848,  0.469, -0.87489,  0.12089,  0.38992,  0.14418
21167, 5749,  16.35474,  14.32802,  80.67159,  0.21029,  0.80335,  0.4668, -0.87739,  0.11082,  0.38992,  0.14155
21168, 5749,  16.35474,  14.32802,  80.67159,  0.21029,  0.80335,  0.4668, -0.87739,  0.11082,  0.38992,  0.14155
21169, 5732,  15.12055,  14.32295,  83.23933,  0.22805,  0.80335,  0.27786, -0.92814,  0.24768,  0.3985,  0.14155
21170, 5729,  14.92274,  14.17537,  82.90822,  0.22418,  0.80848,  0.31423, -0.92184,  0.22687,  0.3985,  0.14418
21171, 5731,  12.96772,  14.32295,  84.84108,  0.24376,  0.80335,  0.20878, -0.93622,  0.28266,  0.40673,  0.14155
21172, 5730,  12.96772,  14.17538,  84.3503,  0.23737,  0.80848,  0.20777, -0.93675,  0.28167,  0.40673,  0.14418
21173, 5729,  14.92274,  14.17537,  82.90822,  0.22418,  0.80848,  0.31423, -0.92184,  0.22687,  0.3985,  0.14418
21174, 5729,  14.92274,  14.17537,  82.90822,  0.22418,  0.80848,  0.31423, -0.92184,  0.22687,  0.3985,  0.14418
21175, 5732,  15.12055,  14.32295,  83.23933,  0.22805,  0.80335,  0.27786, -0.92814,  0.24768,  0.3985,  0.14155
21176, 5731,  12.96772,  14.32295,  84.84108,  0.24376,  0.80335,  0.20878, -0.93622,  0.28266,  0.40673,  0.14155
21177, 5719,  15.2793,  14.22457,  74.44008,  0.16755,  0.80335,  0.31348, -0.91513, -0.25352,  0.37346,  0.14155
21178, 5722,  15.0702,  14.07699,  74.71303,  0.17091,  0.80848,  0.34032, -0.91086, -0.23349,  0.37346,  0.14418
21179, 5721,  12.96772,  14.07699,  73.15553,  0.15672,  0.80848,  0.22882, -0.92426, -0.30559,  0.36603,  0.14418
21180, 5721,  12.96772,  14.07699,  73.15553,  0.15672,  0.80848,  0.22882, -0.92426, -0.30559,  0.36603,  0.14418
21181, 5720,  12.96772,  14.22457,  72.70784,  0.15071,  0.80335,  0.2284, -0.92463, -0.30479,  0.36603,  0.14155
21182, 5719,  15.2793,  14.22457,  74.44008,  0.16755,  0.80335,  0.31348, -0.91513, -0.25352,  0.37346,  0.14155
21183, 8924,  15.0702,  14.07699, -75.39975,  0.17091,  0.80848,  0.34032, -0.91086,  0.23349,  0.30835,  0.02379
21184, 8955,  16.02229,  14.10979, -77.57358,  0.18452,  0.80848,  0.46946, -0.87923,  0.08103,  0.31657,  0.02379
21185, 8956,  16.35389,  14.29688, -77.46469,  0.18301,  0.80335,  0.46504, -0.88063,  0.09068,  0.31657,  0.02116
21186, 8953,  16.02229,  14.14258, -81.30533,  0.20872,  0.80848,  0.469, -0.87489, -0.12089,  0.32481,  0.02379
21187, 8954,  16.35474,  14.32802, -81.35831,  0.21029,  0.80335,  0.4668, -0.87739, -0.11082,  0.32481,  0.02116
21188, 8956,  16.35389,  14.29688, -77.46469,  0.18301,  0.80335,  0.46504, -0.88063,  0.09068,  0.31657,  0.02116
21189, 8956,  16.35389,  14.29688, -77.46469,  0.18301,  0.80335,  0.46504, -0.88063,  0.09068,  0.31657,  0.02116
21190, 8955,  16.02229,  14.10979, -77.57358,  0.18452,  0.80848,  0.46946, -0.87923,  0.08103,  0.31657,  0.02379
21191, 8953,  16.02229,  14.14258, -81.30533,  0.20872,  0.80848,  0.469, -0.87489, -0.12089,  0.32481,  0.02379
21192, 8956,  16.35389,  14.29688, -77.46469,  0.18301,  0.80335,  0.46504, -0.88063,  0.09068,  0.31657,  0.02116
21193, 8923,  15.2793,  14.22457, -75.1268,  0.16755,  0.80335,  0.31348, -0.91513,  0.25352,  0.30835,  0.02116
21194, 8924,  15.0702,  14.07699, -75.39975,  0.17091,  0.80848,  0.34032, -0.91086,  0.23349,  0.30835,  0.02379
21195, 8925,  12.96772,  14.07699, -73.84225,  0.15672,  0.80848,  0.22882, -0.92426,  0.30559,  0.30092,  0.02379
21196, 8924,  15.0702,  14.07699, -75.39975,  0.17091,  0.80848,  0.34032, -0.91086,  0.23349,  0.30835,  0.02379
21197, 8923,  15.2793,  14.22457, -75.1268,  0.16755,  0.80335,  0.31348, -0.91513,  0.25352,  0.30835,  0.02116
21198, 8923,  15.2793,  14.22457, -75.1268,  0.16755,  0.80335,  0.31348, -0.91513,  0.25352,  0.30835,  0.02116
21199, 8926,  12.96772,  14.22457, -73.39456,  0.15071,  0.80335,  0.2284, -0.92463,  0.30479,  0.30092,  0.02116
21200, 8925,  12.96772,  14.07699, -73.84225,  0.15672,  0.80848,  0.22882, -0.92426,  0.30559,  0.30092,  0.02379
21201, 8954,  16.35474,  14.32802, -81.35831,  0.21029,  0.80335,  0.4668, -0.87739, -0.11082,  0.32481,  0.02116
21202, 8953,  16.02229,  14.14258, -81.30533,  0.20872,  0.80848,  0.469, -0.87489, -0.12089,  0.32481,  0.02379
21203, 8933,  14.92274,  14.17537, -83.59494,  0.22418,  0.80848,  0.31423, -0.92184, -0.22687,  0.3334,  0.02379
